IGBP_MODIS,IGBP_VIIRS,WUE,SIF,ET,LST,Phase_Angle,SIF_Uncertainty,IGBP,WUE_gCkgH20,GPP,IGBP_class_MODIS,IGBP_class_VIIRS,SiteName,Lat,Lon,Timestamp,LocalTime,TOD,Season,kg_class,kg_confidence,kg_label,SPEI
8.0,8.0,0.0024906786,0.5764813,227.65407,286.62158,80.92827,0.24107593,8.0,1.9283129167614745,7.857439883351327,WSA,WSA,fos030,50.0,6.0,2022-10-07 13:44:29,2022-10-07 14:00:00,Midday,Fall,15.0,100.0,Cfb,-0.3211514949798584
9.0,9.0,0.003870334,0.7188373,223.60849,288.53122,79.31691,0.24830055,9.0,2.9964585381474595,9.797752682566644,SAV,SAV,fos030,50.0,6.0,2022-10-07 13:44:29,2022-10-07 14:00:00,Midday,Fall,15.0,100.0,Cfb,-0.3211514949798584
10.0,10.0,0.0031427515,0.6371522,206.53882,288.24554,66.00559,0.27306315,10.0,2.4331555367457756,8.684384417533876,GRA,GRA,fos030,50.0,6.0,2022-10-07 13:44:29,2022-10-07 14:00:00,Midday,Fall,15.0,100.0,Cfb,-0.3211514949798584
12.0,12.0,0.002219943,0.45564324,203.48073,287.05975,72.6505,0.2521448,12.0,1.7187062999272222,6.210417315363884,CRO,CRO,fos030,50.0,6.0,2022-10-07 13:44:29,2022-10-07 14:00:00,Midday,Fall,15.0,100.0,Cfb,-0.3211514949798584
13.0,13.0,0.0021741835,0.4305647,206.4544,289.3346,73.57438,0.23620999,13.0,1.6832786717485704,5.868596882224083,URB,URB,fos030,50.0,6.0,2022-10-07 13:44:29,2022-10-07 14:00:00,Midday,Fall,15.0,100.0,Cfb,-0.3211514949798584
14.0,14.0,0.0029406429,0.72833127,225.35149,288.16373,75.69248,0.26023042,14.0,2.276680628126088,9.927155180573465,CVM,CVM,fos030,50.0,6.0,2022-10-07 13:44:29,2022-10-07 14:00:00,Midday,Fall,15.0,100.0,Cfb,-0.3211514949798584
17.0,17.0,0.001779361,0.35927308,222.1249,287.7619,70.85921,0.23953044,17.0,1.3776024456620768,4.896892026662827,WAT,WAT,fos030,50.0,6.0,2022-10-07 13:44:29,2022-10-07 14:00:00,Midday,Fall,15.0,100.0,Cfb,-0.3211514949798584
10.0,10.0,-0.0004190915,-0.0679017,379.2848,246.18843,29.696249,0.48435253,10.0,-0.3244656080129331,-0.9255001810193062,GRA,GRA,vol028,4.0,-75.0,2022-04-23 18:59:29,2022-04-23 14:00:00,Midday,Spring,2.0,78.0,Am,-0.09607447683811188
1.0,1.0,-0.0016619614,-0.31635025,278.2135,275.2576,37.765503,0.49251103,1.0,-1.2867102712642502,-4.311853927075863,ENF,ENF,fos185,38.0,-104.0,2022-06-01 20:18:40,2022-06-01 13:30:00,Midday,Summer,7.0,100.0,BSk,-0.9675288200378418
8.0,8.0,-0.0010245295,-0.14447498,242.81354,278.77667,32.832195,0.5046878,8.0,-0.7932028663496773,-1.9691940212249757,WSA,WSA,fos185,38.0,-104.0,2022-06-01 20:18:40,2022-06-01 13:30:00,Midday,Summer,7.0,100.0,BSk,-0.9675288200378418
10.0,10.0,0.00059404696,0.1345296,163.00974,281.6406,42.88684,0.39506185,10.0,0.4599182059442441,1.8336385230720045,GRA,GRA,fos185,38.0,-104.0,2022-06-01 20:18:40,2022-06-01 13:30:00,Midday,Summer,7.0,100.0,BSk,-0.9675288200378418
12.0,12.0,0.0047856844,1.2089604,212.74173,304.9151,35.74684,0.41558415,12.0,3.705133678689409,16.478130441904067,CRO,CRO,fos185,38.0,-104.0,2022-06-01 20:18:40,2022-06-01 13:30:00,Midday,Summer,7.0,100.0,BSk,-0.9675288200378418
13.0,13.0,0.0018694713,0.24516551,202.53983,281.16766,10.14626,0.40227222,13.0,1.4473668571262155,3.341605928093195,URB,URB,fos185,38.0,-104.0,2022-06-01 20:18:40,2022-06-01 13:30:00,Midday,Summer,7.0,100.0,BSk,-0.9675288200378418
16.0,16.0,-0.000269262,-0.040439866,67.56899,317.4182,13.986445,0.3991586,16.0,-0.2084658398522814,-0.551195380166173,BSV,BSV,fos185,38.0,-104.0,2022-06-01 20:18:40,2022-06-01 13:30:00,Midday,Summer,7.0,100.0,BSk,-0.9675288200378418
1.0,1.0,0.002893997,0.22025585,156.01947,304.12872,39.388752,0.21098137,1.0,2.240566749181794,3.002087259292603,ENF,ENF,fos084,-33.0,-70.0,2020-02-26 20:22:19,2020-02-26 15:30:00,Afternoon,Summer,29.0,80.0,ET,-1.2768548727035522
6.0,6.0,0.0050206743,0.17636538,48.90991,308.37177,33.50952,0.23911454,6.0,3.8870656606284983,2.403860068321228,CSH,CSH,fos084,-33.0,-70.0,2020-02-26 20:22:19,2020-02-26 15:30:00,Afternoon,Summer,29.0,80.0,ET,-1.2768548727035522
7.0,7.0,0.015463521,0.13118283,56.231133,307.72675,28.06855,0.26732776,7.0,11.97204135942361,1.788022034317255,OSH,OSH,fos084,-33.0,-70.0,2020-02-26 20:22:19,2020-02-26 15:30:00,Afternoon,Summer,29.0,80.0,ET,-1.2768548727035522
8.0,8.0,0.00411031,0.24345016,77.82054,307.29794,56.533802,0.23424606,8.0,3.182250973566186,3.3182257461547855,WSA,WSA,fos084,-33.0,-70.0,2020-02-26 20:22:19,2020-02-26 15:30:00,Afternoon,Summer,29.0,80.0,ET,-1.2768548727035522
9.0,9.0,0.00847439,0.28068504,36.062588,312.13412,62.895256,0.24780023,9.0,6.560973360186543,3.825737059414387,SAV,SAV,fos084,-33.0,-70.0,2020-02-26 20:22:19,2020-02-26 15:30:00,Afternoon,Summer,29.0,80.0,ET,-1.2768548727035522
10.0,10.0,0.002982701,0.11967768,58.886574,305.93982,46.95932,0.25447977,10.0,2.3092424788757486,1.6312067477405072,GRA,GRA,fos084,-33.0,-70.0,2020-02-26 20:22:19,2020-02-26 15:30:00,Afternoon,Summer,29.0,80.0,ET,-1.2768548727035522
12.0,12.0,0.0056363745,0.6761435,138.37267,311.6417,35.949303,0.3185728,12.0,4.363748024608459,9.215836273431778,CRO,CRO,fos084,-33.0,-70.0,2020-02-26 20:22:19,2020-02-26 15:30:00,Afternoon,Summer,29.0,80.0,ET,-1.2768548727035522
13.0,13.0,0.0059308643,0.2660714,66.2426,311.11197,80.202415,0.24299444,13.0,4.59174551302501,3.6265533044934273,URB,URB,fos084,-33.0,-70.0,2020-02-26 20:22:19,2020-02-26 15:30:00,Afternoon,Summer,29.0,80.0,ET,-1.2768548727035522
14.0,14.0,0.007083741,0.5567188,143.98843,309.6891,70.396194,0.2678933,14.0,5.484316390652069,7.588077602386475,CVM,CVM,fos084,-33.0,-70.0,2020-02-26 20:22:19,2020-02-26 15:30:00,Afternoon,Summer,29.0,80.0,ET,-1.2768548727035522
15.0,15.0,inf,-0.00032916822,2.6549594,279.3162,24.045248,0.2817358,15.0,inf,-0.004486562871024944,SNO,SNO,fos084,-33.0,-70.0,2020-02-26 20:22:19,2020-02-26 15:30:00,Afternoon,Summer,29.0,80.0,ET,-1.2768548727035522
10.0,10.0,0.002639711,0.5285298,195.30154,311.45477,51.400856,0.29581836,10.0,2.043695518896682,7.2038614851236344,GRA,GRA,fos154,51.0,71.0,2022-06-19 04:43:29,2022-06-19 09:30:00,Morning,Summer,7.0,99.0,BSk,-0.35033437609672546
8.0,8.0,0.002923984,0.35998517,176.72949,276.19482,42.06383,0.25445235,8.0,2.2637831876136403,4.90659790456295,WSA,WSA,tcc134,36.0,140.0,2020-02-28 01:23:09,2020-02-28 10:30:00,Morning,Winter,14.0,100.0,Cfa,-0.31003469228744507
12.0,12.0,0.0019588708,0.35973573,181.53534,278.79135,63.88566,0.25517753,12.0,1.5165810241821274,4.903197963237763,CRO,CRO,tcc134,36.0,140.0,2020-02-28 01:23:09,2020-02-28 10:30:00,Morning,Winter,14.0,100.0,Cfa,-0.31003469228744507
13.0,13.0,0.0015540782,0.2929415,183.9162,285.8144,74.11223,0.24691898,13.0,1.2031857838689672,3.9927927905321123,URB,URB,tcc134,36.0,140.0,2020-02-28 01:23:09,2020-02-28 10:30:00,Morning,Winter,14.0,100.0,Cfa,-0.31003469228744507
14.0,14.0,0.0016074355,0.3528821,195.28531,276.91583,91.60978,0.25737405,14.0,1.2444956644732603,4.809782848954201,CVM,CVM,tcc134,36.0,140.0,2020-02-28 01:23:09,2020-02-28 10:30:00,Morning,Winter,14.0,100.0,Cfa,-0.31003469228744507
17.0,17.0,0.003072481,0.33808336,135.23242,277.4068,43.677223,0.23994298,17.0,2.3787511911775385,4.608076150715351,WAT,WAT,tcc134,36.0,140.0,2020-02-28 01:23:09,2020-02-28 10:30:00,Morning,Winter,14.0,100.0,Cfa,-0.31003469228744507
10.0,10.0,0.00210524,0.20417824,91.345665,292.64023,50.728867,0.22970459,10.0,1.6299018095961877,2.7829494640231136,GRA,GRA,fos092,43.0,76.0,2022-09-01 02:06:18,2022-09-01 07:00:00,Morning,Fall,27.0,51.0,Dfc,-1.9141298532485962
4.0,4.0,0.003127156,0.16957648,78.055916,282.96915,38.74777,0.21380329,4.0,2.42108134478775,2.311327435821295,DBF,DBF,fos017,39.0,116.0,2021-10-29 01:28:39,2021-10-29 09:00:00,Morning,Fall,7.0,100.0,BSk,2.9639673233032227
5.0,5.0,0.0037240728,0.26813003,85.9183,282.91003,46.352432,0.23302147,5.0,2.883221393488655,3.6546123662590984,MF,MF,fos017,39.0,116.0,2021-10-29 01:28:39,2021-10-29 09:00:00,Morning,Fall,7.0,100.0,BSk,2.9639673233032227
9.0,9.0,0.002571459,0.14471361,88.0812,283.7923,73.13743,0.22828381,9.0,1.990854029682034,1.972446509897709,SAV,SAV,fos017,39.0,116.0,2021-10-29 01:28:39,2021-10-29 09:00:00,Morning,Fall,7.0,100.0,BSk,2.9639673233032227
10.0,10.0,0.0025579482,0.25497034,67.30478,281.2175,75.656456,0.22735073,10.0,1.9803938879881418,3.475245760381222,GRA,GRA,fos017,39.0,116.0,2021-10-29 01:28:39,2021-10-29 09:00:00,Morning,Fall,7.0,100.0,BSk,2.9639673233032227
12.0,12.0,0.003898195,0.34128892,88.10043,279.63202,58.911644,0.24555184,12.0,3.0180288399909583,4.651768037080765,CRO,CRO,fos017,39.0,116.0,2021-10-29 01:28:39,2021-10-29 09:00:00,Morning,Fall,7.0,100.0,BSk,2.9639673233032227
13.0,13.0,inf,0.29696652,100.03024,282.5343,71.58394,0.23560409,13.0,inf,4.047653707563877,URB,URB,fos017,39.0,116.0,2021-10-29 01:28:39,2021-10-29 09:00:00,Morning,Fall,7.0,100.0,BSk,2.9639673233032227
17.0,17.0,0.0046557426,0.19808197,66.505,284.8858,57.953354,0.21954441,17.0,3.6045311551008905,2.6998572540283203,WAT,WAT,fos017,39.0,116.0,2021-10-29 01:28:39,2021-10-29 09:00:00,Morning,Fall,7.0,100.0,BSk,2.9639673233032227
7.0,7.0,9.561834e-05,0.014673313,129.14516,302.24155,44.81207,0.3180477,7.0,0.0740288563260943,0.19999725790694356,OSH,OSH,eco004,-22.0,133.0,2020-07-05 02:46:29,2020-07-05 11:30:00,Midday,Winter,4.0,100.0,BWh,0.3205835521221161
12.0,12.0,0.003707167,0.2613637,48.53044,282.22412,36.98713,0.22539163,12.0,2.8701326968526595,3.5623870283365253,CRO,CRO,fos091,43.0,125.0,2021-05-25 09:16:10,2021-05-25 17:30:00,Afternoon,Spring,21.0,100.0,Dwa,0.43964889645576477
13.0,13.0,0.014327825,0.45540398,48.627632,285.5362,36.541653,0.23462409,13.0,11.092772246046149,6.207156296372414,URB,URB,fos091,43.0,125.0,2021-05-25 09:16:10,2021-05-25 17:30:00,Afternoon,Spring,21.0,100.0,Dwa,0.43964889645576477
2.0,2.0,0.0038908592,0.49469963,252.17432,272.054,65.139824,0.2358081,2.0,3.0123493803447623,6.742755918204785,EBF,EBF,vol093,-42.0,-72.0,2020-05-22 17:24:59,2020-05-22 12:30:00,Midday,Fall,15.0,83.0,Cfb,0.6299711465835571
9.0,9.0,0.003259591,0.71879005,235.90599,285.57913,79.2372,0.27682114,9.0,2.5236140951160864,9.797108440399171,SAV,SAV,vol093,-42.0,-72.0,2020-05-22 17:24:59,2020-05-22 12:30:00,Midday,Fall,15.0,83.0,Cfb,0.6299711465835571
10.0,10.0,0.004062271,0.15369478,209.77295,271.3067,60.832912,0.25135377,10.0,3.1450585975557424,2.094859833419323,GRA,GRA,vol093,-42.0,-72.0,2020-05-22 17:24:59,2020-05-22 12:30:00,Midday,Fall,15.0,83.0,Cfb,0.6299711465835571
7.0,7.0,0.0034521644,0.26399332,58.219177,302.551,76.02268,0.21664234,7.0,2.672706625522986,3.5982289904356004,OSH,OSH,fos174,25.0,67.0,2021-11-23 11:14:40,2021-11-23 15:30:00,Afternoon,Fall,4.0,100.0,BWh,-1.2316619157791138
11.0,11.0,inf,0.42675385,198.07507,298.1055,45.25751,0.2101776,11.0,inf,5.8166549590229994,WET,WET,fos174,25.0,67.0,2021-11-23 11:14:40,2021-11-23 15:30:00,Afternoon,Fall,4.0,100.0,BWh,-1.2316619157791138
12.0,12.0,0.0037827773,0.39924294,130.10033,298.76947,105.585495,0.21154687,12.0,2.9286711309575977,5.441681239008904,CRO,CRO,fos174,25.0,67.0,2021-11-23 11:14:40,2021-11-23 15:30:00,Afternoon,Fall,4.0,100.0,BWh,-1.2316619157791138
13.0,13.0,0.0031061,0.23826542,64.23566,301.81485,52.20245,0.21586806,13.0,2.4047795092241055,3.2475577422976496,URB,URB,fos174,25.0,67.0,2021-11-23 11:14:40,2021-11-23 15:30:00,Afternoon,Fall,4.0,100.0,BWh,-1.2316619157791138
16.0,16.0,0.0031591516,0.17728327,29.288918,305.1506,75.4248,0.21955746,16.0,2.4458527081222554,2.416370999366045,BSV,BSV,fos174,25.0,67.0,2021-11-23 11:14:40,2021-11-23 15:30:00,Afternoon,Fall,4.0,100.0,BWh,-1.2316619157791138
1.0,1.0,0.0018062809,0.40300697,219.4594,285.5297,41.27873,0.3040268,1.0,1.3984441355815609,5.492985013127328,ENF,ENF,eco048,43.0,-119.0,2021-04-07 20:04:10,2021-04-07 12:00:00,Midday,Spring,7.0,99.0,BSk,-0.9823665618896484
8.0,8.0,0.0011967624,0.16483648,231.62724,297.77036,40.186825,0.27783406,8.0,0.9265476811965,2.2467212389409545,WSA,WSA,eco048,43.0,-119.0,2021-04-07 20:04:10,2021-04-07 12:00:00,Midday,Spring,7.0,99.0,BSk,-0.9823665618896484
9.0,9.0,0.0011131158,0.25946686,216.48605,291.6326,26.562359,0.30376816,9.0,0.8617874744880677,3.536533257067204,SAV,SAV,eco048,43.0,-119.0,2021-04-07 20:04:10,2021-04-07 12:00:00,Midday,Spring,7.0,99.0,BSk,-0.9823665618896484
12.0,12.0,0.0009346769,0.1453511,155.23332,300.3858,29.122803,0.32228312,12.0,0.72363795791545,1.9811354519426825,CRO,CRO,eco048,43.0,-119.0,2021-04-07 20:04:10,2021-04-07 12:00:00,Midday,Spring,7.0,99.0,BSk,-0.9823665618896484
16.0,16.0,-0.0019599602,-0.17047174,67.803566,296.52692,43.587345,0.377583,16.0,-1.5174244618843697,-2.3235298536717894,BSV,BSV,eco048,43.0,-119.0,2021-04-07 20:04:10,2021-04-07 12:00:00,Midday,Spring,7.0,99.0,BSk,-0.9823665618896484
2.0,2.0,0.0021628183,0.5693446,241.00801,287.25156,64.53335,0.23203312,2.0,1.674479628243642,7.760166627764702,EBF,EBF,eco017,-13.0,-56.0,2022-07-10 11:53:29,2022-07-10 08:00:00,Morning,Winter,3.0,100.0,Aw,-2.1603119373321533
8.0,8.0,0.001537017,0.33699286,235.4233,287.1711,63.603245,0.23072377,8.0,1.189976763517168,4.593212679624558,WSA,WSA,eco017,-13.0,-56.0,2022-07-10 11:53:29,2022-07-10 08:00:00,Morning,Winter,3.0,100.0,Aw,-2.1603119373321533
9.0,9.0,0.0016038474,0.3720581,217.95131,292.71463,62.541325,0.22935104,9.0,1.2417176737852376,5.071151815056801,SAV,SAV,eco017,-13.0,-56.0,2022-07-10 11:53:29,2022-07-10 08:00:00,Morning,Winter,3.0,100.0,Aw,-2.1603119373321533
12.0,12.0,0.00095110945,0.20714146,202.96272,292.5544,61.668148,0.22988495,12.0,0.7363602305315192,2.823338086009026,CRO,CRO,eco017,-13.0,-56.0,2022-07-10 11:53:29,2022-07-10 08:00:00,Morning,Winter,3.0,100.0,Aw,-2.1603119373321533
12.0,12.0,0.0029352896,0.62701553,201.83897,316.00717,60.055096,0.3115069,12.0,2.272536084494979,8.546221688389778,CRO,CRO,fos162,47.0,39.0,2022-08-09 09:17:29,2022-08-09 12:00:00,Midday,Summer,25.0,100.0,Dfa,-1.1096367835998535
1.0,1.0,0.0018629074,0.2969634,230.02815,269.73837,62.298943,0.33809778,1.0,1.4422850503335747,4.047611055970192,ENF,ENF,eco059,44.0,-121.0,2021-10-10 18:57:59,2021-10-10 11:00:00,Midday,Fall,7.0,90.0,BSk,0.5162246227264404
8.0,8.0,0.0010487352,0.2489474,195.83812,277.67862,64.667076,0.27143312,8.0,0.8119432625536155,3.393153019398451,WSA,WSA,eco059,44.0,-121.0,2021-10-10 18:57:59,2021-10-10 11:00:00,Midday,Fall,7.0,90.0,BSk,0.5162246227264404
10.0,10.0,1.9380157e-05,0.027420172,162.14565,284.37656,61.75941,0.2590985,10.0,0.015004347644791138,0.3737369507364929,GRA,GRA,eco059,44.0,-121.0,2021-10-10 18:57:59,2021-10-10 11:00:00,Midday,Fall,7.0,90.0,BSk,0.5162246227264404
11.0,11.0,0.0020295947,-0.22350775,216.06386,273.26538,59.149395,0.39307132,11.0,1.5713363364539898,-3.046410592347384,WET,WET,eco059,44.0,-121.0,2021-10-10 18:57:59,2021-10-10 11:00:00,Midday,Fall,7.0,90.0,BSk,0.5162246227264404
12.0,12.0,0.0004818453,0.17566326,190.17531,275.3988,59.82898,0.27460653,12.0,0.3730503415918463,2.394290269315243,CRO,CRO,eco059,44.0,-121.0,2021-10-10 18:57:59,2021-10-10 11:00:00,Midday,Fall,7.0,90.0,BSk,0.5162246227264404
13.0,13.0,0.0018358342,0.27153715,213.74438,273.19403,65.825005,0.2922747,13.0,1.4213246590405222,3.7010514214634895,URB,URB,eco059,44.0,-121.0,2021-10-10 18:57:59,2021-10-10 11:00:00,Midday,Fall,7.0,90.0,BSk,0.5162246227264404
4.0,4.0,0.002680592,0.8492503,240.97462,285.77536,89.41327,0.27813035,4.0,2.075346154090704,11.57528181552887,DBF,DBF,fos075,45.0,9.0,2020-05-28 16:22:20,2020-05-28 17:00:00,Afternoon,Spring,8.0,71.0,Csa,0.024963397532701492
12.0,12.0,0.0056548472,0.9039988,213.4213,295.22253,46.51861,0.29394457,12.0,4.378049872716155,12.32150353729725,CRO,CRO,fos075,45.0,9.0,2020-05-28 16:22:20,2020-05-28 17:00:00,Afternoon,Spring,8.0,71.0,Csa,0.024963397532701492
13.0,13.0,0.0040392303,0.6457409,187.25803,294.5914,76.66742,0.26532584,13.0,3.1272200433745265,8.801448825001717,URB,URB,fos075,45.0,9.0,2020-05-28 16:22:20,2020-05-28 17:00:00,Afternoon,Spring,8.0,71.0,Csa,0.024963397532701492
14.0,14.0,0.0046274588,1.2233266,232.38815,293.11322,36.765827,0.32895386,14.0,3.582633500646306,16.673941065073013,CVM,CVM,fos075,45.0,9.0,2020-05-28 16:22:20,2020-05-28 17:00:00,Afternoon,Spring,8.0,71.0,Csa,0.024963397532701492
1.0,1.0,0.0010189901,0.33132526,202.84259,280.43387,43.28758,0.28084004,1.0,0.7889142046499764,4.515963331758976,ENF,ENF,coc100,40.0,22.0,2020-04-16 07:14:49,2020-04-16 08:30:00,Morning,Spring,7.0,64.0,BSk,0.03763758763670921
4.0,4.0,0.0026650133,0.24931666,187.32738,282.11365,57.083416,0.2484418,4.0,2.063284940870563,3.398186110556126,DBF,DBF,coc100,40.0,22.0,2020-04-16 07:14:49,2020-04-16 08:30:00,Morning,Spring,7.0,64.0,BSk,0.03763758763670921
5.0,5.0,0.0022607283,0.40413803,215.9267,280.55762,42.992016,0.25951037,5.0,1.7502826678989052,5.508401330113411,MF,MF,coc100,40.0,22.0,2020-04-16 07:14:49,2020-04-16 08:30:00,Morning,Spring,7.0,64.0,BSk,0.03763758763670921
8.0,8.0,0.0023853902,0.50693303,250.57643,285.4965,47.41028,0.28086105,8.0,1.846797429834559,6.909497246146202,WSA,WSA,coc100,40.0,22.0,2020-04-16 07:14:49,2020-04-16 08:30:00,Morning,Spring,7.0,64.0,BSk,0.03763758763670921
9.0,9.0,0.003880075,0.5751635,213.8068,286.02945,43.28668,0.30119902,9.0,3.004000086159581,7.839478281736374,SAV,SAV,coc100,40.0,22.0,2020-04-16 07:14:49,2020-04-16 08:30:00,Morning,Spring,7.0,64.0,BSk,0.03763758763670921
10.0,10.0,0.0027424511,0.5930815,204.02147,286.82678,43.025993,0.30271256,10.0,2.123238237665157,8.083700494766235,GRA,GRA,coc100,40.0,22.0,2020-04-16 07:14:49,2020-04-16 08:30:00,Morning,Spring,7.0,64.0,BSk,0.03763758763670921
12.0,12.0,0.0050526387,1.0245695,211.21906,287.893,43.1734,0.32756513,12.0,3.9118128690897187,13.964882440567017,CRO,CRO,coc100,40.0,22.0,2020-04-16 07:14:49,2020-04-16 08:30:00,Morning,Spring,7.0,64.0,BSk,0.03763758763670921
13.0,13.0,0.0037686236,0.44810128,211.90355,287.99313,50.572075,0.27697232,13.0,2.9177131104576373,6.107620475292206,URB,URB,coc100,40.0,22.0,2020-04-16 07:14:49,2020-04-16 08:30:00,Morning,Spring,7.0,64.0,BSk,0.03763758763670921
14.0,14.0,0.0043560024,0.8251068,193.09395,287.176,42.341934,0.30826807,14.0,3.3724687980830215,11.246205678582193,CVM,CVM,coc100,40.0,22.0,2020-04-16 07:14:49,2020-04-16 08:30:00,Morning,Spring,7.0,64.0,BSk,0.03763758763670921
7.0,7.0,0.0019209259,0.120143496,56.355038,306.1603,73.675415,0.2553252,7.0,1.4872036509806208,1.6375558436661959,OSH,OSH,fos211,40.0,-117.0,2021-03-31 22:21:59,2021-03-31 14:30:00,Midday,Spring,5.0,69.0,BWk,0.30958235263824463
12.0,12.0,0.00017302472,0.23699678,85.21748,305.0421,72.342445,0.27281407,12.0,0.13395778982149154,3.2302661769092085,CRO,CRO,fos211,40.0,-117.0,2021-03-31 22:21:59,2021-03-31 14:30:00,Midday,Spring,5.0,69.0,BWk,0.30958235263824463
